model_n_dims,DNML_codelength,AIC_naive,BIC_naive,basescore_y_and_z,basescore_y_given_z,AUC
64,15578521.347787732,13544200.625358602,23748393.737694874,15578508.125358602,12342791.625358602,0.8206291390380773
