model_n_dims,DNML_codelength,AIC_naive,BIC_naive,basescore_y_and_z,basescore_y_given_z,AUC
8,16850930.11626889,16453962.705324272,18064476.107707884,16850916.76782427,16268897.705324272,0.7267820317133421
