model_n_dims,DNML_codelength,AIC_naive,BIC_naive,basescore_y_and_z,basescore_y_given_z,AUC
128,6974355.346347101,5472935.366027425,17840934.63371254,6974342.866027425,3935910.366027425,0.8703911588242624
